tile_id,image_path,mask_path,klass,source,source_record,source_class,scene_stem,geographic_component_id,oil_fraction,invalid_pixel_fraction,split,mean_value,dark_fraction,published_partition,raw_image_path,raw_mask_path
sos_train_clean_sentinel_2688,data/tiles/images/sos_train_clean_sentinel_2688.npy,,clean,sos,sos,clean,sentinel_2688,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.30471382889093135,,train,raw_downloads/SOS/images/images/train/sentinel_2688.png,raw_downloads/SOS/masks/masks/train/sentinel_2688.png
sos_train_clean_sentinel_2689,data/tiles/images/sos_train_clean_sentinel_2689.npy,,clean,sos,sos,clean,sentinel_2689,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.28989162071078434,,train,raw_downloads/SOS/images/images/train/sentinel_2689.png,raw_downloads/SOS/masks/masks/train/sentinel_2689.png
sos_train_clean_sentinel_2690,data/tiles/images/sos_train_clean_sentinel_2690.npy,,clean,sos,sos,clean,sentinel_2690,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.2711949965533088,,train,raw_downloads/SOS/images/images/train/sentinel_2690.png,raw_downloads/SOS/masks/masks/train/sentinel_2690.png
sos_train_clean_sentinel_2711,data/tiles/images/sos_train_clean_sentinel_2711.npy,,clean,sos,sos,clean,sentinel_2711,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.5103513829848345,,train,raw_downloads/SOS/images/images/train/sentinel_2711.png,raw_downloads/SOS/masks/masks/train/sentinel_2711.png
sos_train_clean_sentinel_2859,data/tiles/images/sos_train_clean_sentinel_2859.npy,,clean,sos,sos,clean,sentinel_2859,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.6037710750804228,,train,raw_downloads/SOS/images/images/train/sentinel_2859.png,raw_downloads/SOS/masks/masks/train/sentinel_2859.png
sos_train_clean_sentinel_2874,data/tiles/images/sos_train_clean_sentinel_2874.npy,,clean,sos,sos,clean,sentinel_2874,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.4889868044385723,,train,raw_downloads/SOS/images/images/train/sentinel_2874.png,raw_downloads/SOS/masks/masks/train/sentinel_2874.png
sos_train_clean_sentinel_2876,data/tiles/images/sos_train_clean_sentinel_2876.npy,,clean,sos,sos,clean,sentinel_2876,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.621194637522978,,train,raw_downloads/SOS/images/images/train/sentinel_2876.png,raw_downloads/SOS/masks/masks/train/sentinel_2876.png
sos_train_clean_sentinel_2879,data/tiles/images/sos_train_clean_sentinel_2879.npy,,clean,sos,sos,clean,sentinel_2879,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.5779520072189032,,train,raw_downloads/SOS/images/images/train/sentinel_2879.png,raw_downloads/SOS/masks/masks/train/sentinel_2879.png
sos_train_clean_sentinel_2881,data/tiles/images/sos_train_clean_sentinel_2881.npy,,clean,sos,sos,clean,sentinel_2881,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.5306403066597732,,train,raw_downloads/SOS/images/images/train/sentinel_2881.png,raw_downloads/SOS/masks/masks/train/sentinel_2881.png
sos_train_clean_sentinel_2883,data/tiles/images/sos_train_clean_sentinel_2883.npy,,clean,sos,sos,clean,sentinel_2883,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.537353515625,,train,raw_downloads/SOS/images/images/train/sentinel_2883.png,raw_downloads/SOS/masks/masks/train/sentinel_2883.png
sos_train_clean_sentinel_2902,data/tiles/images/sos_train_clean_sentinel_2902.npy,,clean,sos,sos,clean,sentinel_2902,SOS_NOT_GEOREFERENCED,0.0,0.0,,0.560592591528799,,train,raw_downloads/SOS/images/images/train/sentinel_2902.png,raw_downloads/SOS/masks/masks/train/sentinel_2902.png
sos_train_clean_sentinel_3114,data/tiles/images/sos_train_clean_sentinel_3114.npy,,clean,sos,sos,clean,sentinel_3114,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3670260560278799,,train,raw_downloads/SOS/images/images/train/sentinel_3114.png,raw_downloads/SOS/masks/masks/train/sentinel_3114.png
sos_train_clean_sentinel_3115,data/tiles/images/sos_train_clean_sentinel_3115.npy,,clean,sos,sos,clean,sentinel_3115,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.4031191956763174,,train,raw_downloads/SOS/images/images/train/sentinel_3115.png,raw_downloads/SOS/masks/masks/train/sentinel_3115.png
sos_train_clean_sentinel_3124,data/tiles/images/sos_train_clean_sentinel_3124.npy,,clean,sos,sos,clean,sentinel_3124,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.2839687571806066,,train,raw_downloads/SOS/images/images/train/sentinel_3124.png,raw_downloads/SOS/masks/masks/train/sentinel_3124.png
sos_train_clean_sentinel_3128,data/tiles/images/sos_train_clean_sentinel_3128.npy,,clean,sos,sos,clean,sentinel_3128,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.31734792671951595,,train,raw_downloads/SOS/images/images/train/sentinel_3128.png,raw_downloads/SOS/masks/masks/train/sentinel_3128.png
sos_train_clean_sentinel_3130,data/tiles/images/sos_train_clean_sentinel_3130.npy,,clean,sos,sos,clean,sentinel_3130,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3252104516122855,,train,raw_downloads/SOS/images/images/train/sentinel_3130.png,raw_downloads/SOS/masks/masks/train/sentinel_3130.png
sos_train_clean_sentinel_3144,data/tiles/images/sos_train_clean_sentinel_3144.npy,,clean,sos,sos,clean,sentinel_3144,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3883547913794424,,train,raw_downloads/SOS/images/images/train/sentinel_3144.png,raw_downloads/SOS/masks/masks/train/sentinel_3144.png
sos_train_clean_sentinel_3154,data/tiles/images/sos_train_clean_sentinel_3154.npy,,clean,sos,sos,clean,sentinel_3154,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.34614610858992034,,train,raw_downloads/SOS/images/images/train/sentinel_3154.png,raw_downloads/SOS/masks/masks/train/sentinel_3154.png
sos_train_clean_sentinel_3163,data/tiles/images/sos_train_clean_sentinel_3163.npy,,clean,sos,sos,clean,sentinel_3163,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.31131645651424633,,train,raw_downloads/SOS/images/images/train/sentinel_3163.png,raw_downloads/SOS/masks/masks/train/sentinel_3163.png
sos_train_clean_sentinel_3170,data/tiles/images/sos_train_clean_sentinel_3170.npy,,clean,sos,sos,clean,sentinel_3170,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3026009353936887,,train,raw_downloads/SOS/images/images/train/sentinel_3170.png,raw_downloads/SOS/masks/masks/train/sentinel_3170.png
sos_train_clean_sentinel_3187,data/tiles/images/sos_train_clean_sentinel_3187.npy,,clean,sos,sos,clean,sentinel_3187,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.36631110696231617,,train,raw_downloads/SOS/images/images/train/sentinel_3187.png,raw_downloads/SOS/masks/masks/train/sentinel_3187.png
sos_train_clean_sentinel_3201,data/tiles/images/sos_train_clean_sentinel_3201.npy,,clean,sos,sos,clean,sentinel_3201,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.37566145354626224,,train,raw_downloads/SOS/images/images/train/sentinel_3201.png,raw_downloads/SOS/masks/masks/train/sentinel_3201.png
sos_train_clean_sentinel_3211,data/tiles/images/sos_train_clean_sentinel_3211.npy,,clean,sos,sos,clean,sentinel_3211,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.34293691597732845,,train,raw_downloads/SOS/images/images/train/sentinel_3211.png,raw_downloads/SOS/masks/masks/train/sentinel_3211.png
sos_train_clean_sentinel_3216,data/tiles/images/sos_train_clean_sentinel_3216.npy,,clean,sos,sos,clean,sentinel_3216,SOS_NOT_GEOREFERENCED,0.0,0.0,,0.3759670481962316,,train,raw_downloads/SOS/images/images/train/sentinel_3216.png,raw_downloads/SOS/masks/masks/train/sentinel_3216.png
sos_train_clean_sentinel_3219,data/tiles/images/sos_train_clean_sentinel_3219.npy,,clean,sos,sos,clean,sentinel_3219,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.30110736921721815,,train,raw_downloads/SOS/images/images/train/sentinel_3219.png,raw_downloads/SOS/masks/masks/train/sentinel_3219.png
sos_train_clean_sentinel_3228,data/tiles/images/sos_train_clean_sentinel_3228.npy,,clean,sos,sos,clean,sentinel_3228,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.35149458342907475,,train,raw_downloads/SOS/images/images/train/sentinel_3228.png,raw_downloads/SOS/masks/masks/train/sentinel_3228.png
sos_train_clean_sentinel_3233,data/tiles/images/sos_train_clean_sentinel_3233.npy,,clean,sos,sos,clean,sentinel_3233,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.32338843252144606,,train,raw_downloads/SOS/images/images/train/sentinel_3233.png,raw_downloads/SOS/masks/masks/train/sentinel_3233.png
sos_train_clean_sentinel_3239,data/tiles/images/sos_train_clean_sentinel_3239.npy,,clean,sos,sos,clean,sentinel_3239,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.32551353304993874,,train,raw_downloads/SOS/images/images/train/sentinel_3239.png,raw_downloads/SOS/masks/masks/train/sentinel_3239.png
sos_train_clean_sentinel_3264,data/tiles/images/sos_train_clean_sentinel_3264.npy,,clean,sos,sos,clean,sentinel_3264,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3416544596354167,,train,raw_downloads/SOS/images/images/train/sentinel_3264.png,raw_downloads/SOS/masks/masks/train/sentinel_3264.png
sos_train_clean_sentinel_3266,data/tiles/images/sos_train_clean_sentinel_3266.npy,,clean,sos,sos,clean,sentinel_3266,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.33310020297181375,,train,raw_downloads/SOS/images/images/train/sentinel_3266.png,raw_downloads/SOS/masks/masks/train/sentinel_3266.png
sos_train_clean_sentinel_3269,data/tiles/images/sos_train_clean_sentinel_3269.npy,,clean,sos,sos,clean,sentinel_3269,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.32322459501378675,,train,raw_downloads/SOS/images/images/train/sentinel_3269.png,raw_downloads/SOS/masks/masks/train/sentinel_3269.png
sos_train_clean_sentinel_3275,data/tiles/images/sos_train_clean_sentinel_3275.npy,,clean,sos,sos,clean,sentinel_3275,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.32005447686887256,,train,raw_downloads/SOS/images/images/train/sentinel_3275.png,raw_downloads/SOS/masks/masks/train/sentinel_3275.png
sos_train_clean_sentinel_3292,data/tiles/images/sos_train_clean_sentinel_3292.npy,,clean,sos,sos,clean,sentinel_3292,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3598011690027573,,train,raw_downloads/SOS/images/images/train/sentinel_3292.png,raw_downloads/SOS/masks/masks/train/sentinel_3292.png
sos_train_clean_sentinel_3293,data/tiles/images/sos_train_clean_sentinel_3293.npy,,clean,sos,sos,clean,sentinel_3293,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3559294457529105,,train,raw_downloads/SOS/images/images/train/sentinel_3293.png,raw_downloads/SOS/masks/masks/train/sentinel_3293.png
sos_train_clean_sentinel_3299,data/tiles/images/sos_train_clean_sentinel_3299.npy,,clean,sos,sos,clean,sentinel_3299,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.29933549469592524,,train,raw_downloads/SOS/images/images/train/sentinel_3299.png,raw_downloads/SOS/masks/masks/train/sentinel_3299.png
sos_train_clean_sentinel_3315,data/tiles/images/sos_train_clean_sentinel_3315.npy,,clean,sos,sos,clean,sentinel_3315,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3253022437002145,,train,raw_downloads/SOS/images/images/train/sentinel_3315.png,raw_downloads/SOS/masks/masks/train/sentinel_3315.png
sos_train_clean_sentinel_3321,data/tiles/images/sos_train_clean_sentinel_3321.npy,,clean,sos,sos,clean,sentinel_3321,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3427008535347733,,train,raw_downloads/SOS/images/images/train/sentinel_3321.png,raw_downloads/SOS/masks/masks/train/sentinel_3321.png
sos_train_clean_sentinel_3328,data/tiles/images/sos_train_clean_sentinel_3328.npy,,clean,sos,sos,clean,sentinel_3328,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.39719705020680146,,train,raw_downloads/SOS/images/images/train/sentinel_3328.png,raw_downloads/SOS/masks/masks/train/sentinel_3328.png
sos_train_clean_sentinel_3331,data/tiles/images/sos_train_clean_sentinel_3331.npy,,clean,sos,sos,clean,sentinel_3331,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.36330757889093135,,train,raw_downloads/SOS/images/images/train/sentinel_3331.png,raw_downloads/SOS/masks/masks/train/sentinel_3331.png
sos_train_clean_sentinel_334,data/tiles/images/sos_train_clean_sentinel_334.npy,,clean,sos,sos,clean,sentinel_334,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.4424269732306985,,train,raw_downloads/SOS/images/images/train/sentinel_334.png,raw_downloads/SOS/masks/masks/train/sentinel_334.png
sos_train_clean_sentinel_3343,data/tiles/images/sos_train_clean_sentinel_3343.npy,,clean,sos,sos,clean,sentinel_3343,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.2791736079197304,,train,raw_downloads/SOS/images/images/train/sentinel_3343.png,raw_downloads/SOS/masks/masks/train/sentinel_3343.png
sos_train_clean_sentinel_3345,data/tiles/images/sos_train_clean_sentinel_3345.npy,,clean,sos,sos,clean,sentinel_3345,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3196500890395221,,train,raw_downloads/SOS/images/images/train/sentinel_3345.png,raw_downloads/SOS/masks/masks/train/sentinel_3345.png
sos_train_clean_sentinel_3346,data/tiles/images/sos_train_clean_sentinel_3346.npy,,clean,sos,sos,clean,sentinel_3346,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.2790694891237745,,train,raw_downloads/SOS/images/images/train/sentinel_3346.png,raw_downloads/SOS/masks/masks/train/sentinel_3346.png
sos_train_clean_sentinel_3350,data/tiles/images/sos_train_clean_sentinel_3350.npy,,clean,sos,sos,clean,sentinel_3350,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.29104045793121935,,train,raw_downloads/SOS/images/images/train/sentinel_3350.png,raw_downloads/SOS/masks/masks/train/sentinel_3350.png
sos_train_clean_sentinel_3351,data/tiles/images/sos_train_clean_sentinel_3351.npy,,clean,sos,sos,clean,sentinel_3351,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.2748275457643995,,train,raw_downloads/SOS/images/images/train/sentinel_3351.png,raw_downloads/SOS/masks/masks/train/sentinel_3351.png
sos_train_clean_sentinel_3353,data/tiles/images/sos_train_clean_sentinel_3353.npy,,clean,sos,sos,clean,sentinel_3353,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.2843878652535233,,train,raw_downloads/SOS/images/images/train/sentinel_3353.png,raw_downloads/SOS/masks/masks/train/sentinel_3353.png
sos_train_clean_sentinel_348,data/tiles/images/sos_train_clean_sentinel_348.npy,,clean,sos,sos,clean,sentinel_348,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.1411614511527267,,train,raw_downloads/SOS/images/images/train/sentinel_348.png,raw_downloads/SOS/masks/masks/train/sentinel_348.png
sos_train_clean_sentinel_38,data/tiles/images/sos_train_clean_sentinel_38.npy,,clean,sos,sos,clean,sentinel_38,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.4702197504978554,,train,raw_downloads/SOS/images/images/train/sentinel_38.png,raw_downloads/SOS/masks/masks/train/sentinel_38.png
sos_train_clean_sentinel_418,data/tiles/images/sos_train_clean_sentinel_418.npy,,clean,sos,sos,clean,sentinel_418,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3209134569355086,,train,raw_downloads/SOS/images/images/train/sentinel_418.png,raw_downloads/SOS/masks/masks/train/sentinel_418.png
sos_train_clean_sentinel_419,data/tiles/images/sos_train_clean_sentinel_419.npy,,clean,sos,sos,clean,sentinel_419,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.525118958716299,,train,raw_downloads/SOS/images/images/train/sentinel_419.png,raw_downloads/SOS/masks/masks/train/sentinel_419.png
sos_train_clean_sentinel_454,data/tiles/images/sos_train_clean_sentinel_454.npy,,clean,sos,sos,clean,sentinel_454,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3825109145220588,,train,raw_downloads/SOS/images/images/train/sentinel_454.png,raw_downloads/SOS/masks/masks/train/sentinel_454.png
sos_train_clean_sentinel_479,data/tiles/images/sos_train_clean_sentinel_479.npy,,clean,sos,sos,clean,sentinel_479,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.4971796372357537,,train,raw_downloads/SOS/images/images/train/sentinel_479.png,raw_downloads/SOS/masks/masks/train/sentinel_479.png
sos_train_clean_sentinel_557,data/tiles/images/sos_train_clean_sentinel_557.npy,,clean,sos,sos,clean,sentinel_557,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3273032992493873,,train,raw_downloads/SOS/images/images/train/sentinel_557.png,raw_downloads/SOS/masks/masks/train/sentinel_557.png
sos_train_clean_sentinel_578,data/tiles/images/sos_train_clean_sentinel_578.npy,,clean,sos,sos,clean,sentinel_578,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.40064003140318627,,train,raw_downloads/SOS/images/images/train/sentinel_578.png,raw_downloads/SOS/masks/masks/train/sentinel_578.png
sos_train_clean_sentinel_614,data/tiles/images/sos_train_clean_sentinel_614.npy,,clean,sos,sos,clean,sentinel_614,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.1497567569508272,,train,raw_downloads/SOS/images/images/train/sentinel_614.png,raw_downloads/SOS/masks/masks/train/sentinel_614.png
sos_train_clean_sentinel_633,data/tiles/images/sos_train_clean_sentinel_633.npy,,clean,sos,sos,clean,sentinel_633,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3937448538985907,,train,raw_downloads/SOS/images/images/train/sentinel_633.png,raw_downloads/SOS/masks/masks/train/sentinel_633.png
sos_train_clean_sentinel_701,data/tiles/images/sos_train_clean_sentinel_701.npy,,clean,sos,sos,clean,sentinel_701,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3235444312002145,,train,raw_downloads/SOS/images/images/train/sentinel_701.png,raw_downloads/SOS/masks/masks/train/sentinel_701.png
sos_train_clean_sentinel_705,data/tiles/images/sos_train_clean_sentinel_705.npy,,clean,sos,sos,clean,sentinel_705,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.4314166499119179,,train,raw_downloads/SOS/images/images/train/sentinel_705.png,raw_downloads/SOS/masks/masks/train/sentinel_705.png
sos_train_clean_sentinel_778,data/tiles/images/sos_train_clean_sentinel_778.npy,,clean,sos,sos,clean,sentinel_778,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.4361077402152267,,train,raw_downloads/SOS/images/images/train/sentinel_778.png,raw_downloads/SOS/masks/masks/train/sentinel_778.png
sos_train_clean_sentinel_779,data/tiles/images/sos_train_clean_sentinel_779.npy,,clean,sos,sos,clean,sentinel_779,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3182303035960478,,train,raw_downloads/SOS/images/images/train/sentinel_779.png,raw_downloads/SOS/masks/masks/train/sentinel_779.png
sos_train_clean_sentinel_852,data/tiles/images/sos_train_clean_sentinel_852.npy,,clean,sos,sos,clean,sentinel_852,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.5981377695121017,,train,raw_downloads/SOS/images/images/train/sentinel_852.png,raw_downloads/SOS/masks/masks/train/sentinel_852.png
sos_train_clean_sentinel_862,data/tiles/images/sos_train_clean_sentinel_862.npy,,clean,sos,sos,clean,sentinel_862,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3191046621285233,,train,raw_downloads/SOS/images/images/train/sentinel_862.png,raw_downloads/SOS/masks/masks/train/sentinel_862.png
sos_train_clean_sentinel_863,data/tiles/images/sos_train_clean_sentinel_863.npy,,clean,sos,sos,clean,sentinel_863,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.5245489382276348,,train,raw_downloads/SOS/images/images/train/sentinel_863.png,raw_downloads/SOS/masks/masks/train/sentinel_863.png
sos_train_clean_sentinel_868,data/tiles/images/sos_train_clean_sentinel_868.npy,,clean,sos,sos,clean,sentinel_868,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.4516751756855086,,train,raw_downloads/SOS/images/images/train/sentinel_868.png,raw_downloads/SOS/masks/masks/train/sentinel_868.png
sos_train_clean_sentinel_883,data/tiles/images/sos_train_clean_sentinel_883.npy,,clean,sos,sos,clean,sentinel_883,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3327554740157782,,train,raw_downloads/SOS/images/images/train/sentinel_883.png,raw_downloads/SOS/masks/masks/train/sentinel_883.png
sos_train_clean_sentinel_898,data/tiles/images/sos_train_clean_sentinel_898.npy,,clean,sos,sos,clean,sentinel_898,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.381520170323989,,train,raw_downloads/SOS/images/images/train/sentinel_898.png,raw_downloads/SOS/masks/masks/train/sentinel_898.png
sos_train_clean_sentinel_931,data/tiles/images/sos_train_clean_sentinel_931.npy,,clean,sos,sos,clean,sentinel_931,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.34868600882735906,,train,raw_downloads/SOS/images/images/train/sentinel_931.png,raw_downloads/SOS/masks/masks/train/sentinel_931.png
sos_train_clean_sentinel_936,data/tiles/images/sos_train_clean_sentinel_936.npy,,clean,sos,sos,clean,sentinel_936,SOS_NOT_GEOREFERENCED,0.0,0.0,train,0.3387765921798407,,train,raw_downloads/SOS/images/images/train/sentinel_936.png,raw_downloads/SOS/masks/masks/train/sentinel_936.png
sos_train_oil_sentinel_0,data/tiles/images/sos_train_oil_sentinel_0.npy,data/tiles/masks/sos_train_oil_sentinel_0.npy,oil,sos,sos,oil,sentinel_0,SOS_NOT_GEOREFERENCED,0.3291168212890625,0.0,train,0.2534970750995711,,train,raw_downloads/SOS/images/images/train/sentinel_0.png,raw_downloads/SOS/masks/masks/train/sentinel_0.png
sos_train_oil_sentinel_1,data/tiles/images/sos_train_oil_sentinel_1.npy,data/tiles/masks/sos_train_oil_sentinel_1.npy,oil,sos,sos,oil,sentinel_1,SOS_NOT_GEOREFERENCED,0.8247528076171875,0.0,,0.2410424325980392,,train,raw_downloads/SOS/images/images/train/sentinel_1.png,raw_downloads/SOS/masks/masks/train/sentinel_1.png
